epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,79.2947,0.50259,0.22017,0.34605,0.28073,1.03794,0.99789,1,0.995,0.82739,0.99789,1,0.995,0.97679,0.61754,0.11738,0.20595,0.27552,1.095,0.0004918,0.0004918,0.0004918
79,80.2893,0.49107,0.22903,0.25564,0.28107,1.04196,0.99787,1,0.995,0.86739,0.99787,1,0.995,0.98088,0.58837,0.09847,0.3266,0.27558,1.05845,0.0004852,0.0004852,0.0004852
80,81.3052,0.44618,0.27503,0.31518,0.26552,1.02518,0.99787,1,0.995,0.8498,0.99787,1,0.995,0.98115,0.61991,0.10539,0.25586,0.29696,1.07822,0.0004786,0.0004786,0.0004786
81,82.2821,0.48706,0.22346,0.27002,0.28972,1.04834,0.99789,1,0.995,0.83275,0.99789,1,0.995,0.97379,0.67405,0.14561,0.14123,0.31024,1.12963,0.000472,0.000472,0.000472
82,83.2923,0.48338,0.23897,0.30961,0.2898,1.04123,0.99786,1,0.995,0.82766,0.99786,1,0.995,0.98193,0.67039,0.16354,0.14222,0.30603,1.13372,0.0004654,0.0004654,0.0004654
83,84.2984,0.44925,0.27295,0.23538,0.27455,1.02024,0.99788,1,0.995,0.82291,0.99788,1,0.995,0.98146,0.63443,0.17362,0.18836,0.28749,1.0952,0.0004588,0.0004588,0.0004588
84,85.3076,0.46955,0.21854,0.27097,0.27727,1.04289,0.99787,1,0.995,0.85205,0.99787,1,0.995,0.98146,0.5903,0.14578,0.1997,0.28663,1.05635,0.0004522,0.0004522,0.0004522
85,86.3078,0.5409,0.24915,0.25333,0.29668,1.07386,0.99787,1,0.995,0.83988,0.99787,1,0.995,0.98088,0.60089,0.12575,0.20205,0.2787,1.0748,0.0004456,0.0004456,0.0004456
86,87.2942,0.47762,0.19883,0.22146,0.27649,1.04816,0.99789,1,0.995,0.80492,0.99789,1,0.995,0.98088,0.62034,0.12147,0.20053,0.28635,1.09993,0.000439,0.000439,0.000439
87,88.2769,0.50515,0.36743,0.2855,0.26786,1.07667,0.99787,1,0.995,0.80902,0.99787,1,0.995,0.98088,0.63318,0.11455,0.17561,0.33088,1.13134,0.0004324,0.0004324,0.0004324
88,89.2885,0.47394,0.2166,0.23468,0.28059,1.04787,0.99793,1,0.995,0.83648,0.99793,1,0.995,0.98088,0.62113,0.11932,0.16303,0.33162,1.14946,0.0004258,0.0004258,0.0004258
89,90.2771,0.48314,0.22145,0.24479,0.27216,1.0635,0.99794,1,0.995,0.87036,0.99794,1,0.995,0.97379,0.60009,0.13086,0.18368,0.33286,1.12468,0.0004192,0.0004192,0.0004192
90,91.2667,0.48585,0.26947,0.29722,0.27568,1.05442,0.9979,1,0.995,0.85941,0.9979,1,0.995,0.97392,0.58204,0.13295,0.22127,0.3106,1.08856,0.0004126,0.0004126,0.0004126
91,92.2586,0.49241,0.36792,0.28289,0.31656,1.07179,0.99788,1,0.995,0.85792,0.99788,1,0.995,0.97419,0.56494,0.12212,0.31276,0.2912,1.05943,0.000406,0.000406,0.000406
92,93.2435,0.48908,0.21554,0.26023,0.28911,1.0582,0.99788,1,0.995,0.8552,0.99788,1,0.995,0.98146,0.56588,0.12862,0.31459,0.26958,1.05178,0.0003994,0.0003994,0.0003994
93,94.2485,0.45989,0.22181,0.2815,0.26184,1.02671,0.99784,1,0.995,0.85361,0.99784,1,0.995,0.97419,0.59666,0.15036,0.17704,0.27509,1.07577,0.0003928,0.0003928,0.0003928
94,95.2868,0.49038,0.29034,0.30172,0.2812,1.0671,0.99784,1,0.995,0.85428,0.99784,1,0.995,0.967,0.60795,0.16317,0.11583,0.27869,1.09183,0.0003862,0.0003862,0.0003862
95,96.3043,0.46044,0.20495,0.28373,0.27554,1.03272,0.99786,1,0.995,0.8707,0.99786,1,0.995,0.96052,0.60458,0.15653,0.08276,0.28631,1.09773,0.0003796,0.0003796,0.0003796
96,97.2971,0.47686,0.25753,0.2752,0.26842,1.04663,0.99785,1,0.995,0.86518,0.99785,1,0.995,0.98115,0.60377,0.13236,0.09816,0.28856,1.09428,0.000373,0.000373,0.000373
97,98.2896,0.5026,0.19167,0.23981,0.27357,1.04873,0.9979,1,0.995,0.86758,0.9979,1,0.995,0.98088,0.57763,0.09577,0.18665,0.26157,1.06796,0.0003664,0.0003664,0.0003664
98,99.2903,0.51914,0.23616,0.23128,0.27947,1.05999,0.9979,1,0.995,0.86626,0.9979,1,0.995,0.98088,0.56645,0.09025,0.25002,0.25554,1.05531,0.0003598,0.0003598,0.0003598
99,100.291,0.45713,0.24565,0.25284,0.26665,1.01875,0.99791,1,0.995,0.85988,0.99791,1,0.995,0.98088,0.55431,0.09211,0.29097,0.24533,1.03654,0.0003532,0.0003532,0.0003532
100,101.283,0.51891,0.21705,0.26552,0.27668,1.06891,0.99787,1,0.995,0.85242,0.99787,1,0.995,0.97419,0.5802,0.10775,0.21228,0.25314,1.05546,0.0003466,0.0003466,0.0003466
101,102.272,0.44931,0.20894,0.28786,0.25653,1.02844,0.99784,1,0.995,0.83578,0.99784,1,0.995,0.97379,0.64331,0.16442,0.16718,0.28906,1.1138,0.00034,0.00034,0.00034
102,103.267,0.48087,0.19637,0.26919,0.27704,1.04623,0.99784,1,0.995,0.83434,0.99784,1,0.995,0.97379,0.64035,0.1626,0.16603,0.2888,1.11622,0.0003334,0.0003334,0.0003334
103,104.275,0.47145,0.23938,0.25378,0.27195,1.04719,0.99786,1,0.995,0.85641,0.99786,1,0.995,0.98088,0.60403,0.12748,0.17771,0.26829,1.10093,0.0003268,0.0003268,0.0003268
104,105.262,0.50091,0.17438,0.22578,0.2894,1.07058,0.99786,1,0.995,0.85976,0.99786,1,0.995,0.98088,0.60186,0.1053,0.2128,0.26601,1.10428,0.0003202,0.0003202,0.0003202
105,106.287,0.46672,0.19673,0.23951,0.26035,1.04245,0.99786,1,0.995,0.84047,0.99786,1,0.995,0.98115,0.61245,0.10047,0.21933,0.26659,1.10061,0.0003136,0.0003136,0.0003136
106,107.29,0.46461,0.19812,0.23949,0.25263,1.05131,0.99786,1,0.995,0.86484,0.99786,1,0.995,0.97419,0.59826,0.09746,0.20717,0.26107,1.07782,0.000307,0.000307,0.000307
107,108.287,0.49573,0.21315,0.24499,0.27661,1.05263,0.99787,1,0.995,0.86586,0.99787,1,0.995,0.98088,0.61099,0.09517,0.18492,0.27252,1.08551,0.0003004,0.0003004,0.0003004
108,109.33,0.4459,0.24772,0.2649,0.27239,1.00241,0.99791,1,0.995,0.86967,0.99791,1,0.995,0.98088,0.61199,0.09723,0.16094,0.27913,1.10169,0.0002938,0.0002938,0.0002938
109,110.349,0.43797,0.26474,0.27725,0.24933,1.00743,0.99791,1,0.995,0.88178,0.99791,1,0.995,0.98858,0.56288,0.10098,0.17226,0.26528,1.04306,0.0002872,0.0002872,0.0002872
110,111.404,0.48809,0.19001,0.23639,0.26888,1.04366,0.99792,1,0.995,0.87594,0.99792,1,0.995,0.98115,0.55117,0.11055,0.19123,0.26091,1.02686,0.0002806,0.0002806,0.0002806
111,112.403,0.45799,0.18823,0.23425,0.26681,1.05394,0.99791,1,0.995,0.86618,0.99791,1,0.995,0.98088,0.56673,0.13021,0.20749,0.25118,1.03766,0.000274,0.000274,0.000274
112,113.404,0.48538,0.22395,0.24639,0.26266,1.03618,0.99793,1,0.995,0.86262,0.99793,1,0.995,0.97379,0.58161,0.13681,0.17213,0.25566,1.04635,0.0002674,0.0002674,0.0002674
113,114.438,0.45164,0.18867,0.26587,0.27316,1.0697,0.99793,1,0.995,0.86796,0.99793,1,0.995,0.97379,0.57414,0.13157,0.13148,0.26506,1.03856,0.0002608,0.0002608,0.0002608
114,115.452,0.44869,0.19364,0.25592,0.26887,1.02983,0.99791,1,0.995,0.86327,0.99791,1,0.995,0.98088,0.5841,0.1229,0.11529,0.26227,1.05328,0.0002542,0.0002542,0.0002542
115,116.453,0.47243,0.17919,0.25318,0.27185,1.02912,0.9979,1,0.995,0.85067,0.9979,1,0.995,0.98088,0.61148,0.10632,0.11151,0.26525,1.0781,0.0002476,0.0002476,0.0002476
116,117.445,0.50197,0.20706,0.22437,0.30079,1.06744,1,1,0.995,0.83068,1,1,0.995,0.98088,0.62616,0.10079,0.11656,0.26399,1.08049,0.000241,0.000241,0.000241
117,118.441,0.47031,0.29939,0.22193,0.25888,1.03078,1,1,0.995,0.81852,1,1,0.995,0.97379,0.65327,0.09531,0.11974,0.26125,1.09623,0.0002344,0.0002344,0.0002344
118,119.447,0.46941,0.19268,0.19411,0.25967,1.04253,1,1,0.995,0.82135,1,1,0.995,0.98088,0.64092,0.09709,0.12602,0.2578,1.08605,0.0002278,0.0002278,0.0002278
119,120.438,0.42888,0.22492,0.21352,0.24343,1.02085,1,1,0.995,0.83081,1,1,0.995,0.98088,0.61337,0.09626,0.12236,0.24762,1.06724,0.0002212,0.0002212,0.0002212
120,121.437,0.41786,0.18181,0.22593,0.23988,1.01003,1,1,0.995,0.85122,1,1,0.995,0.98829,0.58206,0.10258,0.10766,0.25187,1.04641,0.0002146,0.0002146,0.0002146
121,122.432,0.47574,0.21294,0.20718,0.26331,1.03776,1,1,0.995,0.84996,1,1,0.995,0.97379,0.60383,0.12189,0.09408,0.27508,1.07554,0.000208,0.000208,0.000208
122,123.415,0.43,0.17062,0.23987,0.27153,0.9959,1,1,0.995,0.86166,1,1,0.995,0.96052,0.61624,0.13137,0.08575,0.28296,1.0926,0.0002014,0.0002014,0.0002014
