epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,71.7956,1.85093,0.33678,0.34815,2.12133,2.15599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001222,0.001222,0.001222
135,72.3033,1.82458,0.39318,0.35343,2.14951,2.16796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156,0.001156,0.001156
136,72.8241,1.83324,0.41111,0.3214,2.12494,2.15942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109,0.00109,0.00109
137,73.3271,1.8537,0.318,0.3163,2.05338,2.10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024,0.001024,0.001024
138,73.8389,1.86612,0.36689,0.3778,2.18425,2.14931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958,0.000958,0.000958
139,74.3411,1.75186,0.33592,0.36328,2.12545,2.0873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000892,0.000892,0.000892
140,74.8521,1.87719,0.36985,0.38992,2.1329,2.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000826,0.000826,0.000826
141,78.6428,1.56594,0.20104,0.23078,1.88326,2.02595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076,0.00076,0.00076
142,79.1639,1.62108,0.2447,0.20966,1.86744,2.11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
143,79.797,1.62027,0.27974,0.25273,1.89685,2.11369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628,0.000628,0.000628
144,80.3197,1.55911,0.22761,0.28505,1.85901,2.08551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000562,0.000562,0.000562
145,80.8286,1.47866,0.17468,0.18095,1.77399,1.98945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
146,81.3433,1.54873,0.19755,0.20279,1.77873,2.05525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0.00043,0.00043
147,81.8471,1.45245,0.19593,0.17093,1.73626,1.98239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364,0.000364,0.000364
148,82.3561,1.57441,0.19874,0.25468,1.77137,2.06942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
149,82.8725,1.54555,0.22148,0.22594,1.74632,2.05203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232,0.000232,0.000232
150,84.4242,1.51212,0.20017,0.21285,1.68589,2.01866,0.16556,1,0.16583,0.05005,0.60362,1,0.895,0.71556,2.2994,0.23206,0.08896,2.69654,2.46444,0.000166,0.000166,0.000166
