epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,151.81,0.85847,0.16109,0.19288,0.47968,1.38018,0.94415,1,0.98692,0.75834,0.94415,1,0.99222,0.98864,0.87106,0.11161,0.08276,0.44722,1.49216,0.000538,0.000538,0.000538
72,153.94,0.85811,0.15519,0.18372,0.49966,1.33466,0.90903,1,0.98623,0.70996,0.90903,1,0.98707,0.98397,1.02291,0.10246,0.08756,0.46255,1.64745,0.0005314,0.0005314,0.0005314
73,156.036,0.88719,0.16765,0.18829,0.51616,1.35159,0.92699,0.99593,0.98962,0.71391,0.92699,0.99593,0.98999,0.98996,0.96032,0.11112,0.09615,0.44935,1.54679,0.0005248,0.0005248,0.0005248
74,158.349,0.84497,0.14051,0.18989,0.50067,1.33509,0.93905,0.94118,0.98313,0.73696,0.94218,0.95854,0.98355,0.98154,0.91271,0.11568,0.09098,0.45296,1.54582,0.0005182,0.0005182,0.0005182
75,160.633,0.91478,0.17076,0.26177,0.53612,1.42724,0.97613,0.94118,0.98893,0.73778,0.96017,0.96078,0.9893,0.98432,0.94842,0.10644,0.06743,0.46398,1.5533,0.0005116,0.0005116,0.0005116
76,162.921,0.79415,0.17908,0.1983,0.48435,1.29207,0.9757,0.94118,0.99117,0.70993,0.97978,0.95038,0.99192,0.98981,1.05642,0.09942,0.05587,0.46475,1.69562,0.000505,0.000505,0.000505
77,165.242,0.82234,0.11976,0.19019,0.47352,1.33319,0.98831,0.94118,0.99098,0.70824,0.9797,0.94617,0.99173,0.99002,0.99783,0.09778,0.0587,0.44716,1.62243,0.0004984,0.0004984,0.0004984
78,167.327,0.80522,0.16204,0.18708,0.48147,1.27514,0.98162,0.94118,0.99168,0.73128,0.99404,0.96078,0.99247,0.99109,0.91537,0.09271,0.0604,0.41252,1.51222,0.0004918,0.0004918,0.0004918
79,169.288,0.82248,0.14077,0.17937,0.47857,1.30496,0.98724,0.94118,0.99168,0.72942,1,0.95547,0.99318,0.99165,0.95027,0.0991,0.06284,0.42766,1.55486,0.0004852,0.0004852,0.0004852
80,171.24,0.82917,0.13267,0.20811,0.4701,1.31451,0.99192,0.94118,0.99168,0.74711,0.96597,0.96078,0.99278,0.99113,0.89736,0.10483,0.06721,0.4201,1.54541,0.0004786,0.0004786,0.0004786
81,173.389,0.85252,0.14157,0.21863,0.49606,1.33921,0.97596,0.94118,0.99143,0.7491,0.97887,0.96078,0.99254,0.99065,0.85744,0.10298,0.06971,0.40757,1.5213,0.000472,0.000472,0.000472
82,175.527,0.86078,0.17148,0.1744,0.5039,1.35935,0.96207,0.99483,0.99307,0.73609,0.96207,0.99483,0.99387,0.99014,0.89454,0.1006,0.0667,0.40403,1.54009,0.0004654,0.0004654,0.0004654
83,177.741,0.79002,0.12699,0.14185,0.42274,1.31884,0.95756,1,0.99307,0.73434,0.95756,1,0.99387,0.9901,0.88586,0.10459,0.06862,0.40455,1.516,0.0004588,0.0004588,0.0004588
84,179.704,0.84092,0.16862,0.18079,0.44917,1.33845,0.96151,0.97961,0.99347,0.72185,0.9999,0.96078,0.99387,0.99243,0.89242,0.12317,0.06612,0.39923,1.53383,0.0004522,0.0004522,0.0004522
85,181.651,0.77731,0.12658,0.13667,0.42096,1.28799,1,0.94006,0.99184,0.71608,0.99832,0.96078,0.99298,0.98804,0.94642,0.10692,0.05952,0.40913,1.59671,0.0004456,0.0004456,0.0004456
86,183.581,0.78888,0.1396,0.1811,0.48181,1.2574,0.97992,0.95702,0.99274,0.71688,1,0.97662,0.99427,0.99381,0.96169,0.09101,0.05655,0.40254,1.62293,0.000439,0.000439,0.000439
87,185.847,0.79723,0.10857,0.15041,0.42643,1.289,0.97697,0.98039,0.99384,0.73081,0.99667,1,0.995,0.99465,0.95188,0.0859,0.05766,0.40835,1.54493,0.0004324,0.0004324,0.0004324
88,188.115,0.76618,0.11366,0.14767,0.44083,1.2759,0.97789,0.98039,0.99366,0.7234,0.99753,1,0.995,0.9946,0.98468,0.08245,0.05566,0.41362,1.55532,0.0004258,0.0004258,0.0004258
89,190.387,0.79115,0.10568,0.13365,0.44878,1.26155,0.97984,0.98039,0.99379,0.74729,0.99756,1,0.995,0.99464,0.96637,0.09407,0.05531,0.41702,1.54441,0.0004192,0.0004192,0.0004192
90,192.607,0.74824,0.12681,0.17349,0.45828,1.24541,0.99681,0.98039,0.99323,0.73294,0.99949,1,0.995,0.99447,0.99314,0.10778,0.05927,0.43647,1.58177,0.0004126,0.0004126,0.0004126
91,194.823,0.74101,0.14261,0.13814,0.42323,1.24241,0.99743,0.96078,0.99169,0.71943,1,0.98037,0.995,0.99191,1.00809,0.09158,0.06153,0.43543,1.59804,0.000406,0.000406,0.000406
92,196.893,0.73064,0.10744,0.11562,0.38012,1.24069,1,0.97005,0.99364,0.71744,0.97665,1,0.99481,0.99309,1.02244,0.07154,0.05222,0.41352,1.59756,0.0003994,0.0003994,0.0003994
93,198.889,0.79087,0.13346,0.14419,0.44482,1.26788,1,0.95688,0.99318,0.69085,0.97885,1,0.99442,0.99417,1.09522,0.06586,0.04816,0.42829,1.67823,0.0003928,0.0003928,0.0003928
94,201.089,0.75941,0.12201,0.13661,0.43784,1.26351,0.98754,0.94118,0.99274,0.70003,0.96092,1,0.99384,0.99351,1.03422,0.0624,0.04781,0.4421,1.68055,0.0003862,0.0003862,0.0003862
