epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,89.4549,0.75143,0.10257,0.20957,0.47973,1.08807,0.93996,0.95849,0.94953,0.68259,0.93996,0.95849,0.95464,0.94901,1.01561,0.11545,0.08156,0.51927,1.18246,0.0003268,0.0003268,0.0003268
104,90.2892,0.68824,0.10307,0.2092,0.40375,1.06854,0.95699,0.93878,0.94772,0.67186,0.95699,0.93878,0.95144,0.95032,1.03946,0.13146,0.08739,0.52418,1.22729,0.0003202,0.0003202,0.0003202
105,91.1267,0.67073,0.08443,0.18322,0.409,1.04945,0.95758,0.93878,0.94725,0.67372,0.95758,0.93878,0.94725,0.94725,1.04294,0.13389,0.09238,0.53614,1.2261,0.0003136,0.0003136,0.0003136
106,91.979,0.65756,0.12115,0.20058,0.43882,1.03136,0.95832,0.93851,0.94398,0.67812,0.95832,0.93851,0.94398,0.942,1.04319,0.14925,0.10302,0.56023,1.19488,0.000307,0.000307,0.000307
107,92.8225,0.73027,0.09072,0.18685,0.45581,1.06746,0.95414,0.89796,0.93502,0.64398,0.95735,0.91617,0.93823,0.92651,1.10241,0.15804,0.11666,0.61608,1.2187,0.0003004,0.0003004,0.0003004
108,93.6602,0.63133,0.09632,0.16935,0.39361,1.01447,0.95431,0.89796,0.93496,0.64397,0.9574,0.9173,0.93685,0.93175,1.10661,0.13337,0.1128,0.59927,1.23382,0.0002938,0.0002938,0.0002938
109,94.4908,0.66127,0.13057,0.18817,0.40452,1.03553,0.95741,0.91747,0.93773,0.66099,0.95741,0.91747,0.93773,0.93571,1.07891,0.12378,0.10807,0.58031,1.22426,0.0002872,0.0002872,0.0002872
110,95.3395,0.73544,0.13755,0.21634,0.46495,1.08469,0.95038,0.91837,0.94583,0.67164,0.95038,0.91837,0.94583,0.94198,1.06064,0.11218,0.09761,0.5443,1.22647,0.0002806,0.0002806,0.0002806
111,96.1851,0.68085,0.08037,0.17058,0.42274,1.0762,0.93472,0.93878,0.94813,0.66856,0.93472,0.93878,0.95813,0.94376,1.05255,0.10981,0.09569,0.54132,1.22481,0.000274,0.000274,0.000274
112,97.03,0.66255,0.12163,0.15855,0.38857,1.04683,0.95816,0.9347,0.94696,0.62826,0.95816,0.9347,0.9581,0.94657,1.15225,0.10912,0.09501,0.58188,1.29535,0.0002674,0.0002674,0.0002674
