epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,293.92,0.7849,0.14199,0.16068,0.45565,1.32491,0.962,0.98113,0.98363,0.69687,0.962,0.98113,0.99075,0.98933,1.08122,0.10258,0.05727,0.44211,1.81069,0.000241,0.000241,0.000241
117,296.434,0.83546,0.1382,0.13323,0.47329,1.32433,0.96182,0.98113,0.98529,0.72339,0.96182,0.98113,0.98823,0.98513,1.00318,0.09383,0.05088,0.42779,1.73283,0.0002344,0.0002344,0.0002344
118,298.912,0.87069,0.14101,0.16258,0.50492,1.31334,0.96209,0.98113,0.98679,0.7131,0.96209,0.98113,0.99064,0.98949,0.99666,0.09288,0.05021,0.42186,1.74532,0.0002278,0.0002278,0.0002278
119,301.413,0.88441,0.15805,0.15984,0.49568,1.38949,0.96296,0.98095,0.97986,0.72519,0.96296,0.98095,0.99102,0.98879,0.95731,0.09553,0.04787,0.41397,1.7051,0.0002212,0.0002212,0.0002212
120,303.886,0.82709,0.15872,0.14117,0.47158,1.35395,0.96291,0.97975,0.9817,0.71184,0.96291,0.97975,0.99053,0.98788,0.97595,0.09784,0.04655,0.42816,1.69605,0.0002146,0.0002146,0.0002146
121,306.376,0.78257,0.11116,0.13793,0.4448,1.28057,0.96091,0.96226,0.97989,0.69398,0.96091,0.96226,0.99028,0.98716,1.06769,0.08979,0.04438,0.45091,1.80111,0.000208,0.000208,0.000208
122,308.84,0.80861,0.14092,0.15061,0.43602,1.27686,0.98076,0.96173,0.97903,0.67101,0.98076,0.96173,0.98884,0.9859,1.15493,0.08473,0.04272,0.46407,1.90307,0.0002014,0.0002014,0.0002014
123,311.455,0.75672,0.10985,0.12707,0.43211,1.23103,0.96291,0.97972,0.98011,0.65627,0.96291,0.97972,0.98626,0.98441,1.1883,0.08322,0.04528,0.46903,1.95907,0.0001948,0.0001948,0.0001948
124,313.918,0.82155,0.10944,0.12989,0.42277,1.31187,0.9629,0.97937,0.98038,0.70718,0.9629,0.97937,0.98807,0.98576,1.03338,0.09187,0.04963,0.44018,1.77582,0.0001882,0.0001882,0.0001882
125,316.433,0.78435,0.12196,0.11168,0.41295,1.22685,0.96289,0.97924,0.97893,0.71605,0.96289,0.97924,0.98758,0.98498,0.9737,0.09808,0.0485,0.42632,1.72604,0.0001816,0.0001816,0.0001816
126,318.925,0.81129,0.13494,0.11414,0.45421,1.31467,0.96291,0.97975,0.97291,0.7103,0.96291,0.97975,0.98099,0.97857,0.99685,0.09968,0.04319,0.43304,1.75911,0.000175,0.000175,0.000175
127,321.422,0.80021,0.18996,0.13653,0.46211,1.31848,0.96291,0.97982,0.97368,0.71534,0.96291,0.97982,0.97945,0.97772,0.97996,0.10144,0.03678,0.43638,1.72901,0.0001684,0.0001684,0.0001684
128,323.888,0.71641,0.1295,0.13737,0.41382,1.22913,0.96291,0.97976,0.97368,0.73412,0.96291,0.97976,0.97772,0.97651,0.93803,0.10503,0.0361,0.42343,1.67658,0.0001618,0.0001618,0.0001618
129,326.383,0.76724,0.10858,0.1126,0.43276,1.28446,0.96293,0.98027,0.97407,0.74054,0.96293,0.98027,0.97407,0.97407,0.92306,0.10622,0.03154,0.41856,1.65751,0.0001552,0.0001552,0.0001552
130,328.856,0.73918,0.12315,0.13015,0.40377,1.28686,0.96292,0.98006,0.97445,0.71218,0.96292,0.98006,0.97695,0.97261,1.00598,0.10174,0.02954,0.44087,1.7537,0.0001486,0.0001486,0.0001486
131,331.36,0.66872,0.12542,0.11201,0.39068,1.23083,0.96294,0.98062,0.97832,0.70757,0.96294,0.98062,0.9812,0.97643,1.03725,0.09865,0.02902,0.44561,1.80811,0.000142,0.000142,0.000142
132,333.831,0.70886,0.09526,0.13355,0.38951,1.24109,0.98076,0.96189,0.98113,0.72414,0.98076,0.96189,0.98883,0.98252,1.00535,0.09241,0.02935,0.43023,1.78052,0.0001354,0.0001354,0.0001354
133,336.331,0.72153,0.12036,0.13523,0.42235,1.22398,0.9811,0.9797,0.98474,0.72558,0.9811,0.9797,0.99134,0.9849,1.00003,0.09083,0.03042,0.42202,1.7695,0.0001288,0.0001288,0.0001288
134,338.805,0.76732,0.10709,0.14125,0.43589,1.25253,0.9805,0.98113,0.98426,0.7172,0.9805,0.98113,0.99143,0.98653,1.02372,0.08634,0.03031,0.42474,1.81374,0.0001222,0.0001222,0.0001222
135,341.361,0.73252,0.1094,0.12518,0.39333,1.23364,0.97654,0.98113,0.98237,0.70341,0.97654,0.98113,0.99181,0.98641,1.08083,0.08554,0.03263,0.43297,1.88885,0.0001156,0.0001156,0.0001156
136,343.922,0.7173,0.09627,0.12528,0.40731,1.23531,0.9811,0.97936,0.9835,0.70622,0.9811,0.97936,0.99181,0.98932,1.06578,0.08193,0.03488,0.42376,1.87544,0.000109,0.000109,0.000109
137,346.469,0.70606,0.10044,0.11223,0.3966,1.19631,0.98109,0.97897,0.98464,0.72933,0.98109,0.97897,0.99313,0.99058,0.95263,0.0806,0.03849,0.39858,1.73704,0.0001024,0.0001024,0.0001024
138,348.982,0.75733,0.12191,0.15425,0.41159,1.22008,0.98127,0.98883,0.98426,0.74465,0.98127,0.98883,0.99333,0.98809,0.91939,0.08315,0.03908,0.39438,1.70085,9.58e-05,9.58e-05,9.58e-05
139,351.498,0.73186,0.10156,0.13075,0.41334,1.21021,0.98112,0.9806,0.98463,0.73654,0.98112,0.9806,0.99333,0.98809,0.90574,0.08116,0.03946,0.38548,1.69277,8.92e-05,8.92e-05,8.92e-05
140,354.075,0.73692,0.0925,0.12257,0.42846,1.2259,0.98105,0.97679,0.98218,0.7159,0.98105,0.97679,0.99313,0.9873,0.95187,0.07905,0.03923,0.38787,1.76663,8.26e-05,8.26e-05,8.26e-05
141,360.415,0.6471,0.07555,0.08574,0.31166,1.10648,0.96358,0.99844,0.98372,0.7219,0.96358,0.99844,0.99314,0.99031,0.96863,0.07512,0.03827,0.39544,1.78735,7.6e-05,7.6e-05,7.6e-05
142,363.02,0.61609,0.07279,0.05967,0.30588,1.10532,0.9571,1,0.9841,0.71822,0.9571,1,0.99199,0.98962,0.97024,0.0762,0.0369,0.39245,1.77838,6.94e-05,6.94e-05,6.94e-05
143,365.567,0.5952,0.07762,0.07691,0.29851,1.11389,0.95912,1,0.98545,0.72913,0.95912,1,0.99102,0.98935,0.93099,0.0759,0.03429,0.38001,1.72079,6.28e-05,6.28e-05,6.28e-05
144,368.074,0.61848,0.07288,0.0663,0.29517,1.14356,0.96225,1,0.98545,0.73277,0.96225,1,0.98622,0.98599,0.9203,0.07545,0.0322,0.37516,1.70804,5.62e-05,5.62e-05,5.62e-05
145,370.554,0.61329,0.07458,0.0864,0.29569,1.10108,0.9631,1,0.98558,0.75262,0.9631,1,0.98747,0.9869,0.90741,0.07724,0.03104,0.37058,1.69392,4.96e-05,4.96e-05,4.96e-05
146,373.086,0.59526,0.06996,0.06896,0.29263,1.1052,0.96313,1,0.98295,0.73597,0.96313,1,0.98814,0.98658,0.93482,0.07719,0.0298,0.37824,1.73262,4.3e-05,4.3e-05,4.3e-05
147,375.588,0.60498,0.07827,0.07603,0.30031,1.08017,0.96363,0.99972,0.98333,0.72825,0.96363,0.99972,0.98737,0.98616,0.94764,0.07661,0.02905,0.38305,1.75258,3.64e-05,3.64e-05,3.64e-05
148,378.246,0.55913,0.07962,0.07915,0.28469,1.07673,0.95956,1,0.98333,0.71019,0.95956,1,0.99102,0.98872,0.99059,0.0786,0.03086,0.3903,1.81255,2.98e-05,2.98e-05,2.98e-05
149,380.764,0.61523,0.07916,0.07651,0.30133,1.11822,0.96183,1,0.98372,0.71606,0.96183,1,0.98737,0.98627,0.9877,0.07679,0.03045,0.39047,1.81992,2.32e-05,2.32e-05,2.32e-05
150,383.285,0.61501,0.07535,0.07075,0.3063,1.07727,0.96229,1,0.98372,0.71822,0.96229,1,0.98737,0.98627,0.98626,0.07545,0.02958,0.3907,1.81942,1.66e-05,1.66e-05,1.66e-05
